"",".id","tw_stamp"
"4996","10.1371/journal.pone.0066650","Mon Jul 01 18:10:19 +0000 2013"
"4997","10.1371/journal.pone.0063419","Mon May 06 09:32:12 +0000 2013"
"4998","10.1371/journal.pone.0063419","Thu May 09 04:39:27 +0000 2013"
"4999","10.1371/journal.pone.0063413","Sat Sep 14 21:00:13 +0000 2013"
"5000","10.1371/journal.pone.0066643","Tue Jun 18 16:38:19 +0000 2013"
"5001","10.1371/journal.pone.0066643","Tue Jun 18 22:30:24 +0000 2013"
"5002","10.1371/journal.pone.0066643","Sun Jun 23 17:10:08 +0000 2013"
"5003","10.1371/journal.pone.0066643","Wed Jun 26 14:29:19 +0000 2013"
"5004","10.1371/journal.pone.0066643","Wed Jun 26 14:35:30 +0000 2013"
"5005","10.1371/journal.pone.0066643","Wed Jun 26 14:39:57 +0000 2013"
"5006","10.1371/journal.pone.0066643","Wed Jun 26 14:41:17 +0000 2013"
"5007","10.1371/journal.pone.0066643","Wed Jun 26 14:44:03 +0000 2013"
"5008","10.1371/journal.pone.0066643","Wed Jun 26 14:44:41 +0000 2013"
"5009","10.1371/journal.pone.0066643","Mon Jul 08 17:00:08 +0000 2013"
"5010","10.1371/journal.pone.0066643","Mon Jul 08 17:01:43 +0000 2013"
"5011","10.1371/journal.pone.0066643","Mon Aug 05 12:46:05 +0000 2013"
"5012","10.1371/journal.pone.0066643","Mon Aug 05 13:08:28 +0000 2013"
"5013","10.1371/journal.pone.0066643","Mon Aug 05 13:23:49 +0000 2013"
"5014","10.1371/journal.pone.0066643","Mon Aug 05 17:52:12 +0000 2013"
"5015","10.1371/journal.pone.0066643","Mon Aug 05 18:09:01 +0000 2013"
"5016","10.1371/journal.pone.0066643","Mon Aug 05 18:12:52 +0000 2013"
"5017","10.1371/journal.pone.0066643","Mon Aug 05 18:21:05 +0000 2013"
"5018","10.1371/journal.pone.0066643","Mon Aug 05 18:48:56 +0000 2013"
"5019","10.1371/journal.pone.0066643","Tue Aug 06 10:16:28 +0000 2013"
"5020","10.1371/journal.pone.0063411","Thu May 30 10:27:44 +0000 2013"
"5021","10.1371/journal.pone.0063411","Mon Jun 17 09:16:15 +0000 2013"
"5022","10.1371/journal.pone.0063411","Tue Jun 18 07:13:45 +0000 2013"
"5023","10.1371/journal.pone.0063217","Mon May 13 06:13:31 +0000 2013"
"5024","10.1371/journal.pone.0063217","Tue May 14 04:23:45 +0000 2013"
"5025","10.1371/journal.pntd.0002247","Thu May 30 23:39:03 +0000 2013"
"5026","10.1371/journal.pntd.0002247","Sun Jun 02 05:56:34 +0000 2013"
"5027","10.1371/journal.pntd.0002247","Sun Jun 02 12:49:40 +0000 2013"
"5028","10.1371/journal.pntd.0002247","Sun Jun 02 13:23:04 +0000 2013"
"5029","10.1371/journal.pntd.0002247","Sun Jun 02 19:00:37 +0000 2013"
"5030","10.1371/journal.pone.0066437","Wed Jun 19 21:35:23 +0000 2013"
"5031","10.1371/journal.pone.0066437","Wed Jun 19 21:39:41 +0000 2013"
"5032","10.1371/journal.pone.0066437","Wed Jun 19 22:59:17 +0000 2013"
"5033","10.1371/journal.pone.0066437","Fri Jun 21 12:51:25 +0000 2013"
"5034","10.1371/journal.pone.0066437","Fri Jun 21 12:54:41 +0000 2013"
"5035","10.1371/journal.pone.0066437","Fri Jun 21 19:25:17 +0000 2013"
"5036","10.1371/journal.pone.0066437","Thu Jun 27 11:17:55 +0000 2013"
"5037","10.1371/journal.pone.0066437","Tue Jul 09 08:13:56 +0000 2013"
"5038","10.1371/journal.pone.0066437","Tue Jul 09 09:23:02 +0000 2013"
"5039","10.1371/journal.pone.0066435","Thu Jun 20 07:47:16 +0000 2013"
"5040","10.1371/journal.pone.0066435","Thu Jun 20 13:14:42 +0000 2013"
"5041","10.1371/journal.pone.0066435","Thu Jun 20 18:26:00 +0000 2013"
"5042","10.1371/journal.pone.0066435","Thu Jun 20 20:39:39 +0000 2013"
"5043","10.1371/journal.pone.0066435","Thu Jun 20 21:36:43 +0000 2013"
"5044","10.1371/journal.pone.0066435","Fri Jun 21 02:08:59 +0000 2013"
"5045","10.1371/journal.pone.0066435","Sat Jun 22 08:11:07 +0000 2013"
"5046","10.1371/journal.pone.0066435","Sat Jun 22 19:27:01 +0000 2013"
"5047","10.1371/journal.pone.0066435","Thu Jun 27 20:33:36 +0000 2013"
"5048","10.1371/journal.pone.0066435","Mon Jul 01 10:51:30 +0000 2013"
"5049","10.1371/journal.pone.0066435","Mon Jul 01 11:27:05 +0000 2013"
"5050","10.1371/journal.pone.0066435","Mon Jul 01 14:54:13 +0000 2013"
"5051","10.1371/journal.pone.0066435","Mon Jul 01 14:55:00 +0000 2013"
"5052","10.1371/journal.pone.0066435","Mon Jul 01 14:56:36 +0000 2013"
"5053","10.1371/journal.pone.0066435","Mon Jul 01 14:58:36 +0000 2013"
"5054","10.1371/journal.pone.0066435","Mon Jul 01 16:15:05 +0000 2013"
"5055","10.1371/journal.pone.0066435","Mon Jul 01 16:47:25 +0000 2013"
"5056","10.1371/journal.pone.0066435","Mon Jul 01 17:01:30 +0000 2013"
"5057","10.1371/journal.pone.0066435","Mon Jul 01 18:39:16 +0000 2013"
"5058","10.1371/journal.pone.0066435","Tue Jul 02 08:02:49 +0000 2013"
"5059","10.1371/journal.pone.0066435","Tue Jul 02 19:36:43 +0000 2013"
"5060","10.1371/journal.pone.0066435","Tue Jul 02 20:02:29 +0000 2013"
"5061","10.1371/journal.pone.0066435","Wed Jul 24 21:02:55 +0000 2013"
"5062","10.1371/journal.pntd.0002275","Fri Jun 14 01:16:14 +0000 2013"
"5063","10.1371/journal.pntd.0002275","Fri Jun 14 01:44:27 +0000 2013"
"5064","10.1371/journal.pntd.0002275","Fri Jun 14 11:09:30 +0000 2013"
"5065","10.1371/journal.pntd.0002277","Fri Jun 14 11:30:17 +0000 2013"
"5066","10.1371/journal.pntd.0002277","Sat Jun 15 03:58:29 +0000 2013"
"5067","10.1371/journal.pntd.0002277","Mon Jun 24 23:06:23 +0000 2013"
"5068","10.1371/journal.pone.0066476","Thu Sep 05 02:17:04 +0000 2013"
"5069","10.1371/journal.pone.0066476","Thu Sep 05 02:25:15 +0000 2013"
"5070","10.1371/journal.pone.0066476","Thu Sep 05 03:38:21 +0000 2013"
"5071","10.1371/journal.pone.0066476","Thu Sep 05 18:24:41 +0000 2013"
"5072","10.1371/journal.pone.0066476","Fri Sep 06 00:42:35 +0000 2013"
"5073","10.1371/journal.pntd.0002251","Fri Jun 07 08:13:11 +0000 2013"
"5074","10.1371/journal.pone.0066439","Mon Jul 01 16:38:01 +0000 2013"
"5075","10.1371/journal.pone.0066439","Sun Jul 07 13:39:29 +0000 2013"
"5076","10.1371/journal.pntd.0002257","Fri Jun 07 07:57:54 +0000 2013"
"5077","10.1371/journal.pntd.0002257","Sun Jun 09 01:34:18 +0000 2013"
"5078","10.1371/journal.pntd.0002257","Sun Jun 09 01:38:29 +0000 2013"
"5079","10.1371/journal.pntd.0002257","Tue Jun 11 09:43:39 +0000 2013"
"5080","10.1371/journal.pone.0066463","Sat Jun 22 11:16:37 +0000 2013"
"5081","10.1371/journal.pone.0066463","Sat Jun 22 12:06:56 +0000 2013"
"5082","10.1371/journal.pone.0066463","Sat Jun 22 13:56:01 +0000 2013"
"5083","10.1371/journal.pone.0066463","Sat Jun 22 15:48:37 +0000 2013"
"5084","10.1371/journal.pone.0066463","Sat Jun 22 16:45:18 +0000 2013"
"5085","10.1371/journal.pone.0066463","Sat Jun 22 18:26:49 +0000 2013"
"5086","10.1371/journal.pone.0066463","Sat Jun 22 20:13:03 +0000 2013"
"5087","10.1371/journal.pone.0066463","Sat Jun 22 20:25:36 +0000 2013"
"5088","10.1371/journal.pone.0066463","Sat Jun 22 23:03:53 +0000 2013"
"5089","10.1371/journal.pone.0066463","Sat Jun 22 23:09:03 +0000 2013"
"5090","10.1371/journal.pone.0066463","Sat Jun 22 23:14:24 +0000 2013"
"5091","10.1371/journal.pone.0066463","Sat Jun 22 23:19:42 +0000 2013"
"5092","10.1371/journal.pone.0066463","Sat Jun 22 23:20:56 +0000 2013"
"5093","10.1371/journal.pone.0066463","Sat Jun 22 23:28:47 +0000 2013"
"5094","10.1371/journal.pone.0066463","Sat Jun 22 23:31:10 +0000 2013"
"5095","10.1371/journal.pone.0066463","Sat Jun 22 23:46:26 +0000 2013"
"5096","10.1371/journal.pone.0066463","Sat Jun 22 23:55:59 +0000 2013"
"5097","10.1371/journal.pone.0066463","Sun Jun 23 03:56:10 +0000 2013"
"5098","10.1371/journal.pone.0066463","Sun Jun 23 04:05:17 +0000 2013"
"5099","10.1371/journal.pone.0066463","Sun Jun 23 04:16:16 +0000 2013"
"5100","10.1371/journal.pone.0066463","Sun Jun 23 04:48:48 +0000 2013"
"5101","10.1371/journal.pone.0066463","Sun Jun 23 07:05:26 +0000 2013"
"5102","10.1371/journal.pone.0066463","Sun Jun 23 07:08:25 +0000 2013"
"5103","10.1371/journal.pone.0066463","Sun Jun 23 07:50:37 +0000 2013"
"5104","10.1371/journal.pone.0066463","Sun Jun 23 07:50:41 +0000 2013"
"5105","10.1371/journal.pone.0066463","Sun Jun 23 07:53:29 +0000 2013"
"5106","10.1371/journal.pone.0066463","Sun Jun 23 09:01:37 +0000 2013"
"5107","10.1371/journal.pone.0066463","Sun Jun 23 11:21:24 +0000 2013"
"5108","10.1371/journal.pone.0066463","Sun Jun 23 11:55:29 +0000 2013"
"5109","10.1371/journal.pone.0066463","Sun Jun 23 13:23:26 +0000 2013"
"5110","10.1371/journal.pone.0066463","Sun Jun 23 13:53:53 +0000 2013"
"5111","10.1371/journal.pone.0066463","Sun Jun 23 14:01:31 +0000 2013"
"5112","10.1371/journal.pone.0066463","Sun Jun 23 15:11:15 +0000 2013"
"5113","10.1371/journal.pone.0066463","Sun Jun 23 16:15:13 +0000 2013"
"5114","10.1371/journal.pone.0066463","Sun Jun 23 19:22:15 +0000 2013"
"5115","10.1371/journal.pone.0066463","Mon Jun 24 08:55:04 +0000 2013"
"5116","10.1371/journal.pone.0066463","Mon Jun 24 08:58:11 +0000 2013"
"5117","10.1371/journal.pone.0066463","Mon Jun 24 11:55:41 +0000 2013"
"5118","10.1371/journal.pone.0066463","Mon Jun 24 13:30:46 +0000 2013"
"5119","10.1371/journal.pone.0066463","Mon Jun 24 13:31:23 +0000 2013"
"5120","10.1371/journal.pone.0066463","Mon Jun 24 13:33:03 +0000 2013"
"5121","10.1371/journal.pone.0066463","Mon Jun 24 13:45:22 +0000 2013"
"5122","10.1371/journal.pone.0066463","Mon Jun 24 13:57:05 +0000 2013"
"5123","10.1371/journal.pone.0066463","Mon Jun 24 16:52:41 +0000 2013"
"5124","10.1371/journal.pone.0066463","Tue Jun 25 07:31:49 +0000 2013"
"5125","10.1371/journal.pone.0066463","Tue Jun 25 09:16:22 +0000 2013"
"5126","10.1371/journal.pone.0066463","Wed Jun 26 23:26:01 +0000 2013"
"5127","10.1371/journal.pone.0066463","Thu Jun 27 03:23:41 +0000 2013"
"5128","10.1371/journal.pone.0066463","Thu Jun 27 06:28:57 +0000 2013"
"5129","10.1371/journal.pone.0066463","Thu Jun 27 11:14:36 +0000 2013"
"5130","10.1371/journal.pone.0066463","Fri Jun 28 04:10:29 +0000 2013"
"5131","10.1371/journal.pone.0066463","Mon Jul 01 10:28:34 +0000 2013"
"5132","10.1371/journal.pone.0066463","Wed Jul 31 22:37:45 +0000 2013"
"5133","10.1371/journal.pone.0066463","Thu Aug 01 04:02:34 +0000 2013"
"5134","10.1371/journal.pone.0066463","Thu Aug 01 19:23:24 +0000 2013"
"5135","10.1371/journal.pone.0066463","Sat Oct 05 16:27:21 +0000 2013"
"5136","10.1371/journal.pntd.0002237","Fri Jun 14 06:33:40 +0000 2013"
"5137","10.1371/journal.pntd.0002237","Fri Jun 14 06:39:53 +0000 2013"
"5138","10.1371/journal.pntd.0002237","Sun Jun 16 12:24:14 +0000 2013"
"5139","10.1371/journal.pntd.0002237","Wed Jun 19 14:22:28 +0000 2013"
"5140","10.1371/journal.pntd.0002237","Fri Jun 21 20:46:48 +0000 2013"
"5141","10.1371/journal.pntd.0002237","Sat Jun 29 08:58:06 +0000 2013"
"5142","10.1371/journal.pntd.0002240","Fri May 24 08:20:47 +0000 2013"
"5143","10.1371/journal.pntd.0002240","Mon Jun 03 15:45:33 +0000 2013"
"5144","10.1371/journal.pntd.0002239","Fri May 31 00:40:03 +0000 2013"
"5145","10.1371/journal.pntd.0002239","Mon Jun 03 15:43:37 +0000 2013"
"5146","10.1371/journal.pntd.0002239","Mon Jun 03 19:55:22 +0000 2013"
"5147","10.1371/journal.pntd.0002239","Tue Jun 04 10:18:25 +0000 2013"
"5148","10.1371/journal.pntd.0002239","Sat Jun 08 20:15:49 +0000 2013"
"5149","10.1371/journal.pntd.0002239","Mon Jun 24 09:45:06 +0000 2013"
"5150","10.1371/journal.pone.0066455","Thu Jun 20 09:11:20 +0000 2013"
"5151","10.1371/journal.pone.0066455","Thu Jun 20 09:51:03 +0000 2013"
"5152","10.1371/journal.pone.0066455","Thu Jun 20 09:55:33 +0000 2013"
"5153","10.1371/journal.pone.0066455","Thu Jun 20 10:42:05 +0000 2013"
"5154","10.1371/journal.pone.0066455","Thu Jun 20 10:43:56 +0000 2013"
"5155","10.1371/journal.pone.0066455","Thu Jun 20 10:46:07 +0000 2013"
"5156","10.1371/journal.pone.0066455","Thu Jun 20 13:06:22 +0000 2013"
"5157","10.1371/journal.pone.0066455","Thu Jun 27 18:30:14 +0000 2013"
"5158","10.1371/journal.pone.0066455","Fri Jun 28 11:15:34 +0000 2013"
"5159","10.1371/journal.pone.0066455","Fri Jun 28 13:51:37 +0000 2013"
"5160","10.1371/journal.pone.0066455","Mon Jul 01 18:35:59 +0000 2013"
"5161","10.1371/journal.pone.0066455","Tue Jul 02 03:55:00 +0000 2013"
"5162","10.1371/journal.pone.0066455","Wed Jul 03 13:00:27 +0000 2013"
"5163","10.1371/journal.pone.0066455","Fri Jul 05 11:12:48 +0000 2013"
"5164","10.1371/journal.pone.0066455","Fri Jul 05 11:32:06 +0000 2013"
"5165","10.1371/journal.pone.0066455","Fri Jul 05 16:48:14 +0000 2013"
"5166","10.1371/journal.pone.0066455","Mon Jul 08 16:35:17 +0000 2013"
"5167","10.1371/journal.pone.0066455","Wed Jul 10 05:48:39 +0000 2013"
"5168","10.1371/journal.pone.0066455","Wed Jul 10 13:32:29 +0000 2013"
"5169","10.1371/journal.pone.0066455","Fri Jul 12 06:33:13 +0000 2013"
"5170","10.1371/journal.pone.0066455","Sat Jul 13 20:18:12 +0000 2013"
"5171","10.1371/journal.pone.0066455","Sat Jul 13 20:52:45 +0000 2013"
"5172","10.1371/journal.pone.0066455","Mon Jul 15 05:13:26 +0000 2013"
"5173","10.1371/journal.pone.0066455","Tue Jul 16 20:24:22 +0000 2013"
"5174","10.1371/journal.pone.0066455","Tue Jul 16 20:25:54 +0000 2013"
"5175","10.1371/journal.pone.0066455","Tue Jul 16 20:34:21 +0000 2013"
"5176","10.1371/journal.pone.0066455","Tue Jul 16 20:43:50 +0000 2013"
"5177","10.1371/journal.pone.0066455","Tue Jul 16 21:01:38 +0000 2013"
"5178","10.1371/journal.pone.0066455","Tue Jul 16 23:37:54 +0000 2013"
"5179","10.1371/journal.pone.0066455","Sat Jul 20 18:19:52 +0000 2013"
"5180","10.1371/journal.pone.0066455","Sat Jul 20 18:21:04 +0000 2013"
"5181","10.1371/journal.pone.0066455","Sat Jul 20 23:08:17 +0000 2013"
"5182","10.1371/journal.pone.0066455","Sat Jul 20 23:14:02 +0000 2013"
"5183","10.1371/journal.pone.0066455","Sat Jul 20 23:27:38 +0000 2013"
"5184","10.1371/journal.pone.0066455","Sat Jul 20 23:37:25 +0000 2013"
"5185","10.1371/journal.pone.0066455","Sun Jul 21 00:40:37 +0000 2013"
"5186","10.1371/journal.pone.0066455","Tue Sep 24 20:02:46 +0000 2013"
"5187","10.1371/journal.pone.0066455","Sat Sep 28 20:23:32 +0000 2013"
"5188","10.1371/journal.pone.0066455","Sat Sep 28 20:49:09 +0000 2013"
"5189","10.1371/journal.pone.0066455","Sat Sep 28 20:52:57 +0000 2013"
"5190","10.1371/journal.pone.0066455","Sun Sep 29 07:43:25 +0000 2013"
"5191","10.1371/journal.pone.0066455","Sun Sep 29 08:31:45 +0000 2013"
"5192","10.1371/journal.pone.0066455","Sun Sep 29 14:48:51 +0000 2013"
"5193","10.1371/journal.pone.0066452","Sun Jun 23 16:25:19 +0000 2013"
"5194","10.1371/journal.pone.0066452","Fri Jun 28 22:30:15 +0000 2013"
"5195","10.1371/journal.pone.0063211","Sat May 11 14:04:19 +0000 2013"
"5196","10.1371/journal.pone.0063211","Mon May 13 20:05:17 +0000 2013"
"5197","10.1371/journal.pone.0063211","Mon May 13 20:29:40 +0000 2013"
"5198","10.1371/journal.pone.0063211","Tue May 14 02:52:24 +0000 2013"
"5199","10.1371/journal.pone.0063211","Thu May 16 15:50:23 +0000 2013"
"5200","10.1371/journal.pone.0063211","Thu May 16 17:01:31 +0000 2013"
"5201","10.1371/journal.pone.0063211","Fri May 17 18:44:34 +0000 2013"
"5202","10.1371/journal.pone.0063211","Thu May 23 02:46:37 +0000 2013"
"5203","10.1371/journal.pntd.0002244","Fri May 24 00:01:16 +0000 2013"
"5204","10.1371/journal.pntd.0002244","Fri May 24 08:25:56 +0000 2013"
"5205","10.1371/journal.pntd.0002244","Fri May 24 08:46:24 +0000 2013"
"5206","10.1371/journal.pntd.0002244","Fri May 24 09:05:36 +0000 2013"
"5207","10.1371/journal.pntd.0002244","Tue May 28 12:28:48 +0000 2013"
"5208","10.1371/journal.pntd.0002244","Tue May 28 12:40:57 +0000 2013"
"5209","10.1371/journal.pone.0066426","Mon Jul 08 08:42:35 +0000 2013"
"5210","10.1371/journal.pone.0066428","Wed Jun 19 21:16:29 +0000 2013"
"5211","10.1371/journal.pone.0066428","Wed Jun 19 21:20:11 +0000 2013"
"5212","10.1371/journal.pone.0066428","Wed Jun 19 21:26:03 +0000 2013"
"5213","10.1371/journal.pone.0066428","Wed Jun 19 21:26:45 +0000 2013"
"5214","10.1371/journal.pone.0066428","Wed Jun 19 21:30:20 +0000 2013"
"5215","10.1371/journal.pone.0066428","Wed Jun 19 21:31:24 +0000 2013"
"5216","10.1371/journal.pone.0066428","Wed Jun 19 21:33:16 +0000 2013"
"5217","10.1371/journal.pone.0066428","Wed Jun 19 21:35:02 +0000 2013"
"5218","10.1371/journal.pone.0066428","Wed Jun 19 21:37:34 +0000 2013"
"5219","10.1371/journal.pone.0066428","Wed Jun 19 21:40:26 +0000 2013"
"5220","10.1371/journal.pone.0066428","Wed Jun 19 21:43:33 +0000 2013"
"5221","10.1371/journal.pone.0066428","Wed Jun 19 21:46:33 +0000 2013"
"5222","10.1371/journal.pone.0066428","Wed Jun 19 21:59:40 +0000 2013"
"5223","10.1371/journal.pone.0066428","Wed Jun 19 22:00:09 +0000 2013"
"5224","10.1371/journal.pone.0066428","Wed Jun 19 22:32:04 +0000 2013"
"5225","10.1371/journal.pone.0066428","Thu Jun 20 00:03:56 +0000 2013"
"5226","10.1371/journal.pone.0066428","Thu Jun 20 00:06:42 +0000 2013"
"5227","10.1371/journal.pone.0066428","Thu Jun 20 00:48:22 +0000 2013"
"5228","10.1371/journal.pone.0066428","Thu Jun 20 01:30:56 +0000 2013"
"5229","10.1371/journal.pone.0066428","Thu Jun 20 01:38:39 +0000 2013"
"5230","10.1371/journal.pone.0066428","Thu Jun 20 01:45:41 +0000 2013"
"5231","10.1371/journal.pone.0066428","Thu Jun 20 03:17:09 +0000 2013"
"5232","10.1371/journal.pone.0066428","Thu Jun 20 03:38:21 +0000 2013"
"5233","10.1371/journal.pone.0066428","Thu Jun 20 06:16:04 +0000 2013"
"5234","10.1371/journal.pone.0066428","Thu Jun 20 06:16:18 +0000 2013"
"5235","10.1371/journal.pone.0066428","Thu Jun 20 06:18:38 +0000 2013"
"5236","10.1371/journal.pone.0066428","Thu Jun 20 06:22:25 +0000 2013"
"5237","10.1371/journal.pone.0066428","Thu Jun 20 06:22:49 +0000 2013"
"5238","10.1371/journal.pone.0066428","Thu Jun 20 06:47:19 +0000 2013"
"5239","10.1371/journal.pone.0066428","Thu Jun 20 07:10:28 +0000 2013"
"5240","10.1371/journal.pone.0066428","Thu Jun 20 08:04:38 +0000 2013"
"5241","10.1371/journal.pone.0066428","Thu Jun 20 10:15:10 +0000 2013"
"5242","10.1371/journal.pone.0066428","Thu Jun 20 11:47:20 +0000 2013"
"5243","10.1371/journal.pone.0066428","Thu Jun 20 11:52:12 +0000 2013"
"5244","10.1371/journal.pone.0066428","Thu Jun 20 11:52:26 +0000 2013"
"5245","10.1371/journal.pone.0066428","Thu Jun 20 11:57:37 +0000 2013"
"5246","10.1371/journal.pone.0066428","Thu Jun 20 12:50:00 +0000 2013"
"5247","10.1371/journal.pone.0066428","Thu Jun 20 14:38:31 +0000 2013"
"5248","10.1371/journal.pone.0066428","Thu Jun 20 14:40:40 +0000 2013"
"5249","10.1371/journal.pone.0066428","Thu Jun 20 15:41:05 +0000 2013"
"5250","10.1371/journal.pone.0066428","Thu Jun 20 17:59:05 +0000 2013"
"5251","10.1371/journal.pone.0066428","Thu Jun 20 18:12:14 +0000 2013"
"5252","10.1371/journal.pone.0066428","Thu Jun 20 18:45:51 +0000 2013"
"5253","10.1371/journal.pone.0066428","Thu Jun 20 19:03:07 +0000 2013"
"5254","10.1371/journal.pone.0066428","Thu Jun 20 19:20:13 +0000 2013"
"5255","10.1371/journal.pone.0066428","Thu Jun 20 19:25:58 +0000 2013"
"5256","10.1371/journal.pone.0066428","Thu Jun 20 19:26:56 +0000 2013"
"5257","10.1371/journal.pone.0066428","Thu Jun 20 19:43:06 +0000 2013"
"5258","10.1371/journal.pone.0066428","Thu Jun 20 19:45:25 +0000 2013"
"5259","10.1371/journal.pone.0066428","Thu Jun 20 20:07:57 +0000 2013"
"5260","10.1371/journal.pone.0066428","Thu Jun 20 20:14:21 +0000 2013"
"5261","10.1371/journal.pone.0066428","Thu Jun 20 20:34:07 +0000 2013"
"5262","10.1371/journal.pone.0066428","Thu Jun 20 20:37:54 +0000 2013"
"5263","10.1371/journal.pone.0066428","Thu Jun 20 21:15:35 +0000 2013"
"5264","10.1371/journal.pone.0066428","Thu Jun 20 21:17:44 +0000 2013"
"5265","10.1371/journal.pone.0066428","Thu Jun 20 21:30:20 +0000 2013"
"5266","10.1371/journal.pone.0066428","Thu Jun 20 22:57:18 +0000 2013"
"5267","10.1371/journal.pone.0066428","Fri Jun 21 05:04:05 +0000 2013"
"5268","10.1371/journal.pone.0066428","Fri Jun 21 06:39:21 +0000 2013"
"5269","10.1371/journal.pone.0066428","Fri Jun 21 07:46:26 +0000 2013"
"5270","10.1371/journal.pone.0066428","Fri Jun 21 07:47:08 +0000 2013"
"5271","10.1371/journal.pone.0066428","Fri Jun 21 07:54:12 +0000 2013"
"5272","10.1371/journal.pone.0066428","Fri Jun 21 10:15:12 +0000 2013"
"5273","10.1371/journal.pone.0066428","Fri Jun 21 10:50:17 +0000 2013"
"5274","10.1371/journal.pone.0066428","Fri Jun 21 10:52:32 +0000 2013"
"5275","10.1371/journal.pone.0066428","Fri Jun 21 10:56:12 +0000 2013"
"5276","10.1371/journal.pone.0066428","Fri Jun 21 12:11:05 +0000 2013"
"5277","10.1371/journal.pone.0066428","Fri Jun 21 12:24:34 +0000 2013"
"5278","10.1371/journal.pone.0066428","Fri Jun 21 12:38:12 +0000 2013"
"5279","10.1371/journal.pone.0066428","Fri Jun 21 13:10:18 +0000 2013"
"5280","10.1371/journal.pone.0066428","Fri Jun 21 15:51:18 +0000 2013"
"5281","10.1371/journal.pone.0066428","Fri Jun 21 17:08:32 +0000 2013"
"5282","10.1371/journal.pone.0066428","Fri Jun 21 22:11:08 +0000 2013"
"5283","10.1371/journal.pone.0066428","Fri Jun 21 22:28:19 +0000 2013"
"5284","10.1371/journal.pone.0066428","Sat Jun 22 03:31:27 +0000 2013"
"5285","10.1371/journal.pone.0066428","Sat Jun 22 11:29:59 +0000 2013"
"5286","10.1371/journal.pone.0066428","Sat Jun 22 15:26:34 +0000 2013"
"5287","10.1371/journal.pone.0066428","Sat Jun 22 15:48:32 +0000 2013"
"5288","10.1371/journal.pone.0066428","Sun Jun 23 01:09:56 +0000 2013"
"5289","10.1371/journal.pone.0066428","Sun Jun 23 09:29:06 +0000 2013"
"5290","10.1371/journal.pone.0066428","Sun Jun 23 17:18:48 +0000 2013"
"5291","10.1371/journal.pone.0066428","Sun Jun 23 19:36:58 +0000 2013"
"5292","10.1371/journal.pone.0066428","Mon Jun 24 03:35:51 +0000 2013"
"5293","10.1371/journal.pone.0066428","Mon Jun 24 08:04:25 +0000 2013"
"5294","10.1371/journal.pone.0066428","Mon Jun 24 17:43:20 +0000 2013"
"5295","10.1371/journal.pone.0066428","Tue Jun 25 08:25:27 +0000 2013"
"5296","10.1371/journal.pone.0066428","Tue Jun 25 13:06:53 +0000 2013"
"5297","10.1371/journal.pone.0066428","Tue Jun 25 15:00:27 +0000 2013"
"5298","10.1371/journal.pone.0066428","Tue Jun 25 15:04:12 +0000 2013"
"5299","10.1371/journal.pone.0066428","Tue Jun 25 15:53:19 +0000 2013"
"5300","10.1371/journal.pone.0066428","Wed Jun 26 04:37:01 +0000 2013"
"5301","10.1371/journal.pone.0066428","Wed Jun 26 04:44:04 +0000 2013"
"5302","10.1371/journal.pone.0066428","Wed Jun 26 07:11:22 +0000 2013"
"5303","10.1371/journal.pone.0066428","Wed Jun 26 13:55:36 +0000 2013"
"5304","10.1371/journal.pone.0066428","Wed Jun 26 14:02:07 +0000 2013"
"5305","10.1371/journal.pone.0066428","Wed Jun 26 16:24:51 +0000 2013"
"5306","10.1371/journal.pone.0066428","Wed Jun 26 18:52:18 +0000 2013"
"5307","10.1371/journal.pone.0066428","Wed Jun 26 18:55:29 +0000 2013"
"5308","10.1371/journal.pone.0066428","Wed Jun 26 18:56:37 +0000 2013"
"5309","10.1371/journal.pone.0066428","Wed Jun 26 23:32:49 +0000 2013"
"5310","10.1371/journal.pone.0066428","Wed Jun 26 23:32:49 +0000 2013"
"5311","10.1371/journal.pone.0066428","Wed Jun 26 23:32:50 +0000 2013"
"5312","10.1371/journal.pone.0066428","Thu Jun 27 05:28:54 +0000 2013"
"5313","10.1371/journal.pone.0066428","Thu Jun 27 07:33:54 +0000 2013"
"5314","10.1371/journal.pone.0066428","Thu Jun 27 12:30:51 +0000 2013"
"5315","10.1371/journal.pone.0066428","Mon Jul 01 08:29:00 +0000 2013"
"5316","10.1371/journal.pone.0066428","Mon Jul 01 15:19:30 +0000 2013"
"5317","10.1371/journal.pone.0066428","Mon Jul 01 17:25:06 +0000 2013"
"5318","10.1371/journal.pone.0066428","Mon Jul 01 18:56:30 +0000 2013"
"5319","10.1371/journal.pone.0066428","Mon Jul 01 19:37:37 +0000 2013"
"5320","10.1371/journal.pone.0066428","Tue Jul 02 00:56:26 +0000 2013"
"5321","10.1371/journal.pone.0066428","Tue Jul 02 00:56:30 +0000 2013"
"5322","10.1371/journal.pone.0066428","Tue Jul 02 01:16:34 +0000 2013"
"5323","10.1371/journal.pone.0066428","Tue Jul 02 11:31:03 +0000 2013"
"5324","10.1371/journal.pone.0066428","Tue Jul 02 11:43:37 +0000 2013"
"5325","10.1371/journal.pone.0066428","Tue Jul 02 14:54:27 +0000 2013"
"5326","10.1371/journal.pone.0066428","Tue Jul 02 15:23:52 +0000 2013"
"5327","10.1371/journal.pone.0066428","Tue Jul 02 21:50:46 +0000 2013"
"5328","10.1371/journal.pone.0066428","Wed Jul 03 13:52:38 +0000 2013"
